StationID	Station	VisitDate	Time	Test	Symbol	Stratum	Result	Depth	Lab	FieldID
9	Otter Creek Segment	07/25/2001	1245	Dissolved Silica		E	0.35	2	VT	200142240
9	Otter Creek Segment	07/25/2001	1245	pH		E	8.04	2	VT	200142240
9	Otter Creek Segment	07/25/2001	1245	Secchi Depth			4.4			200142240
9	Otter Creek Segment	07/25/2001	1245	Temperature			24.2	1		200142240
9	Otter Creek Segment	07/25/2001	1245	Total Nitrogen		E	0.4	2	VT	200142240
9	Otter Creek Segment	07/25/2001	1245	Total Phosphorus		E	12	2	VT	200142240
9	Otter Creek Segment	07/25/2001	1245	Total Suspended Solids		E	1.15	2	VT	200142240
9	Otter Creek Segment	07/25/2001	1305	Chloride		H	13.4	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Conductivity		H	171	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Dissolved Phosphorus		H	8	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Dissolved Silica		H	1.92	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	pH		H	7.7	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Total Nitrogen		H	0.47	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Total Phosphorus		H	10	COM	VT	200142241
9	Otter Creek Segment	07/25/2001	1305	Total Suspended Solids		H	0.58	COM	VT	200142241
9	Otter Creek Segment	08/07/01	1030	Chloride		E	13.4	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Chlorophyll-a			2.12	12.2	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Conductivity		E	176	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Dissolved Phosphorus		E	6	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Dissolved Silica		E	0.38	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	pH		E	7.86	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Secchi Depth			6.1			200142265
9	Otter Creek Segment	08/07/01	1030	Temperature			25.7	1		200142265
9	Otter Creek Segment	08/07/01	1030	Total Nitrogen		E	0.45	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Total Phosphorus		E	15	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1030	Total Suspended Solids		E	0.81	COM	VT	200142265
9	Otter Creek Segment	08/07/01	1050	Chloride		H	13.4	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Conductivity		H	167	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Dissolved Phosphorus		H	8	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Dissolved Silica		H	1.77	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	pH		H	7.58	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Total Nitrogen		H	0.51	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Total Phosphorus		H	11	COM	VT	200142266
9	Otter Creek Segment	08/07/01	1050	Total Suspended Solids		H	0.83	COM	VT	200142266
9	Otter Creek Segment	08/20/2001	1150	Alkalinity		E	55	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Calcium		E	16	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Chloride		E	12.9	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Chlorophyll-a			3.56	9.6	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Dissolved Phosphorus		E	5	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Dissolved Silica		E	0.58	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Iron	<	E	40	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Magnesium		E	3.8	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Potassium		E	1.2	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Secchi Depth			4.8			200141241
9	Otter Creek Segment	08/20/2001	1150	Sodium		E	9.2	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1150	Total Phosphorus		E	10	COM	VT	200141241
9	Otter Creek Segment	08/20/2001	1220	Alkalinity		H	54.2	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Calcium		H	16.3	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Chloride		H	13.2	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Dissolved Phosphorus		H	10	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Dissolved Silica		H	1.87	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Iron	<	H	40	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Magnesium		H	4.1	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Potassium		H	1.3	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Sodium		H	9.2	COM	VT	200141242
9	Otter Creek Segment	08/20/2001	1220	Total Phosphorus		H	11	COM	VT	200141242
9	Otter Creek Segment	08/27/2001	1305	Chloride		E	13	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Chlorophyll-a			1.84	11.4	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Conductivity		E	174	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Dissolved Phosphorus		E	6	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Dissolved Silica		E	0.94	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	pH		E	7.72	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Secchi Depth			5.7			200142293
9	Otter Creek Segment	08/27/2001	1305	Temperature			21	1		200142293
9	Otter Creek Segment	08/27/2001	1305	Total Nitrogen		E	0.4	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Total Phosphorus		E	12	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1305	Total Suspended Solids		E	0.77	COM	VT	200142293
9	Otter Creek Segment	08/27/2001	1320	Chloride		H	13	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Conductivity		H	162	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Dissolved Phosphorus		H	8	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Dissolved Silica		H	1.88	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	pH		H	7.55	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Total Nitrogen		H	0.48	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Total Phosphorus		H	10	COM	VT	200142294
9	Otter Creek Segment	08/27/2001	1320	Total Suspended Solids		H	0.52	COM	VT	200142294
9	Otter Creek Segment	09/12/01	1315	Alkalinity		U	49.5	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Calcium		U	16.6	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Chloride		U	13	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Chlorophyll-a			5.67	11.2	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Conductivity		U	167	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Dissolved Phosphorus		U	7	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Dissolved Silica		U	1.64	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Iron	<	U	40	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Magnesium		U	4.4	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	pH		U	7.65	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Potassium		U	1.3	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Secchi Depth			5.6			200142319
9	Otter Creek Segment	09/12/01	1315	Sodium		U	8.9	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Temperature			19.7	1		200142319
9	Otter Creek Segment	09/12/01	1315	Total Nitrogen		U	0.62	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Total Phosphorus		U	12	COM	VT	200142319
9	Otter Creek Segment	09/12/01	1315	Total Suspended Solids		U	0.59	COM	VT	200142319
9	Otter Creek Segment	09/26/2001	1215	Chloride		E	13.3	COM	VT	200141289
9	Otter Creek Segment	09/26/2001	1215	Chlorophyll-a			2.55	10.4	VT	200141289
9	Otter Creek Segment	09/26/2001	1215	Dissolved Phosphorus		E	5	COM	VT	200141289
9	Otter Creek Segment	09/26/2001	1215	Dissolved Silica		E	1.1	COM	VT	200141289
9	Otter Creek Segment	09/26/2001	1215	Secchi Depth			5.2			200141289
9	Otter Creek Segment	09/26/2001	1215	Total Phosphorus		E	12	COM	VT	200141289
9	Otter Creek Segment	09/26/2001	1235	Chloride		H	12.8	COM	VT	200141290
9	Otter Creek Segment	09/26/2001	1235	Dissolved Phosphorus		H	9	COM	VT	200141290
9	Otter Creek Segment	09/26/2001	1235	Dissolved Silica		H	1.88	COM	VT	200141290
9	Otter Creek Segment	09/26/2001	1235	Total Phosphorus		H	13	COM	VT	200141290
9	Otter Creek Segment	05/17/2002	1330	Alkalinity		U	52	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Calcium		U	17.8	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Chloride		U	14.5	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Chlorophyll-a			2.27	5.6	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Conductivity		U	166	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Dissolved Phosphorus		U	7	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Dissolved Silica		U	1.14	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Iron		U	86	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Magnesium		U	4.8	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	pH		U	7.62	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Potassium		U	1.4	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Secchi Depth			2.8			200242162
9	Otter Creek Segment	05/17/2002	1330	Sodium		U	9.3	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Temperature			8.1	1		200242162
9	Otter Creek Segment	05/17/2002	1330	Total Nitrogen		U	0.42	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Total Phosphorus		U	13	COM	VT	200242162
9	Otter Creek Segment	05/17/2002	1330	Total Suspended Solids		U	1	COM	VT	200242162
9	Otter Creek Segment	05/28/2002	1645	Chloride		E	14	COM	VT	200241083
9	Otter Creek Segment	05/28/2002	1645	Chlorophyll-a			1.7	8.4	VT	200241083
9	Otter Creek Segment	05/28/2002	1645	Dissolved Phosphorus		E	6	COM	VT	200241083
9	Otter Creek Segment	05/28/2002	1645	Dissolved Silica		E	1.34	COM	VT	200241083
9	Otter Creek Segment	05/28/2002	1645	Secchi Depth			4.2			200241083
9	Otter Creek Segment	05/28/2002	1645	Total Nitrogen		E	0.45	COM	VT	200241083
9	Otter Creek Segment	05/28/2002	1645	Total Phosphorus		E	14	COM	VT	200241083
9	Otter Creek Segment	05/28/2002	1700	Chloride		H	13.2	COM	VT	200241084
9	Otter Creek Segment	05/28/2002	1700	Dissolved Phosphorus		H	4	COM	VT	200241084
9	Otter Creek Segment	05/28/2002	1700	Dissolved Silica		H	1.06	COM	VT	200241084
9	Otter Creek Segment	05/28/2002	1700	Total Nitrogen		H	0.44	COM	VT	200241084
9	Otter Creek Segment	05/28/2002	1700	Total Phosphorus		H	9	COM	VT	200241084
9	Otter Creek Segment	06/10/02	1300	Chloride		U	13.9	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Chlorophyll-a			3.17	9	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Conductivity		U	161	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Dissolved Phosphorus		U	6	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Dissolved Silica		U	0.97	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	pH		U	7.86	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Secchi Depth			4.5			200242208
9	Otter Creek Segment	06/10/02	1300	Temperature			13.5	1		200242208
9	Otter Creek Segment	06/10/02	1300	Total Nitrogen		U	0.4	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Total Phosphorus		U	8	COM	VT	200242208
9	Otter Creek Segment	06/10/02	1300	Total Suspended Solids		U	0.67	COM	VT	200242208
9	Otter Creek Segment	06/19/2002	1510	Alkalinity		E	55.3	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Calcium		E	19	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Chloride		E	14	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Chlorophyll-a			1.6	8	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Dissolved Phosphorus		E	5	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Dissolved Silica		E	1.31	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Iron	<	E	40	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Magnesium		E	4.6	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Potassium		E	1.3	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Secchi Depth			4			200241144
9	Otter Creek Segment	06/19/2002	1510	Sodium		E	9.4	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Total Nitrogen		E	0.4	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1510	Total Phosphorus		E	13	COM	VT	200241144
9	Otter Creek Segment	06/19/2002	1530	Alkalinity		H	49.4	COM	VT	200241145
9	Otter Creek Segment	06/19/2002	1530	Calcium		H	20.3	COM	VT	200241145
9	Otter Creek Segment	06/19/2002	1530	Chloride		H	13.8	COM	VT	200241145
